student_id,gender,department,semester,gpa_band,ds1_gpa,ds1_studytimeweekly,ds1_absences,ds1_tutoring,ds1_parentalsupport,ds1_extracurricular,ds1_sports,ds1_music,ds1_volunteering,ds1_parentaleducation,ds2_study_hours_per_day,ds2_sleep_hours_per_day,ds2_social_hours_per_day,ds2_physical_activity_hours_per_day,ds2_stress_level,ds4_university_gpa,ds4_internships_completed,ds4_projects_completed,ds4_certifications,ds4_soft_skills_score,ds4_networking_score,ds4_job_offers,ds4_starting_salary,ds4_career_satisfaction,ds4_work_life_balance,ds4_current_job_level,ds5_major,ds5_interested_domain,ds5_future_career,ds5_projects,ds5_python,ds5_sql,ds5_java,gender_label,ds5_has_career_data,ds4_gpa_is_synthetic,ds2_study_hours_weekly
STU_01500,0,IT,3,3,6.9594,15.357218462517109,4,0,2,0,0,0,0,2,6.1,6.4,3.9,4.3,2,2.8,0.0,2.0,0.0,5.0,4.1,0.0,30800.0,5.0,7.0,1,Computer Science,Mobile App Development,Mobile App Developer,Android App,1.8,1.0,3.0,Female,1,1,42.7
STU_01501,1,CSE,6,2,4.6956,9.612960566248178,10,0,1,0,0,0,0,2,5.3,5.2,0.4,11.1,3,3.0,1.0,4.0,1.0,6.1,5.0,1.0,56400.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,37.1
STU_01502,0,Civil,6,4,7.8281,15.763195762714128,6,1,1,0,0,0,0,3,7.3,9.4,0.1,7.1,2,3.4,2.0,5.0,2.0,8.0,7.1,2.0,82200.0,7.1,6.0,2,Computer Science,Data Science,Data Scientist,Machine Learning,2.1,3.0,1.0,Female,1,1,51.1
STU_01503,0,Mechanical,4,1,2.2047,11.448154519355302,19,0,2,0,0,0,0,1,6.0,6.8,0.3,9.4,2,2.9,1.0,4.0,1.0,6.0,5.0,1.0,48700.0,6.1,8.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,42.0
STU_01504,1,IT,3,2,5.1499,0.3167614188974843,16,0,2,1,1,1,0,3,5.3,10.0,2.0,6.3,1,2.9,0.0,2.0,0.0,6.0,4.0,0.0,35500.0,5.1,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,37.1
STU_01505,0,IT,4,3,6.8434,4.978870495937455,5,0,4,0,0,1,1,1,8.1,7.3,4.5,2.6,3,3.0,1.0,3.0,1.0,6.0,5.1,1.0,50700.0,6.0,8.0,1,Computer Science,Game Development,Game Developer,Mobile Game Development,1.0,3.0,1.4,Female,1,1,56.7
STU_01506,0,Civil,8,1,1.7002,11.985550356471837,24,0,1,0,0,0,0,3,5.7,5.0,1.0,9.3,3,3.0,1.0,3.0,1.0,5.9,5.0,1.0,47300.0,6.0,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,39.9
STU_01507,0,IT,5,1,2.7949,13.483842332300016,29,1,4,1,0,0,0,3,5.7,8.6,3.0,6.4,1,2.9,0.0,2.0,0.0,6.0,5.0,0.0,34800.0,5.0,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,39.9
STU_01508,1,ECE,1,3,6.5884,9.36922474174173,6,0,2,0,0,0,1,0,6.5,7.8,3.6,4.0,2,3.0,1.0,3.0,1.0,6.0,5.0,1.0,39900.0,6.0,8.0,1,Computer Science,Data Science,Data Scientist,Data Analytics,1.8,2.9,1.0,Male,1,1,45.5
STU_01509,0,IT,2,2,3.8025,18.66826640899109,21,0,2,0,1,1,0,1,5.5,8.9,1.0,5.1,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,43000.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,38.5
STU_01510,1,ECE,2,2,4.9788,11.942332400310068,13,0,2,0,1,0,1,1,6.0,6.8,0.3,9.4,2,2.9,1.0,3.0,1.0,6.0,5.0,1.0,45600.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,42.0
STU_01511,0,Civil,7,2,4.1295,12.97068318066685,25,0,3,1,1,1,0,2,5.7,8.6,3.0,6.4,1,3.0,1.0,3.0,1.0,6.1,4.9,1.0,49800.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,39.9
STU_01512,0,CSE,4,2,4.7023,10.116184451846594,12,0,3,0,0,0,0,3,6.1,5.7,1.1,9.3,3,2.8,0.0,2.0,0.0,5.1,4.0,0.0,30600.0,5.1,7.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,42.7
STU_01513,0,IT,3,2,5.915,18.738985078173908,12,1,2,0,1,0,0,1,6.8,8.9,4.0,1.3,2,3.0,1.0,3.0,1.0,6.0,5.0,1.0,46400.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,47.6
STU_01514,1,Civil,8,4,7.703,8.25678795517813,6,1,2,0,0,1,0,0,8.2,5.3,4.5,3.8,3,3.5,3.0,7.0,3.0,8.0,7.0,3.0,90300.0,7.9,6.0,2,Computer Science,Database Management,Database Administrator,SQL Database Administration,1.0,3.0,2.3,Male,1,1,57.4
STU_01515,0,CSE,5,2,5.8313,5.141921787902235,5,1,1,0,0,0,0,1,6.1,9.7,2.8,2.5,2,3.0,1.0,4.0,1.0,5.9,5.0,1.0,52100.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,42.7
STU_01516,0,IT,8,3,7.3718,10.367992532661304,2,0,2,0,1,0,0,1,6.0,7.1,3.4,4.4,2,2.9,0.0,2.0,0.0,6.0,3.9,0.0,33600.0,5.1,7.0,1,Computer Science,Cloud Computing,Cloud Solutions Architect,AWS Deployment,1.0,2.3,2.0,Female,1,1,42.0
STU_01517,1,ECE,3,2,4.0027,12.8455632701423,20,0,4,0,0,1,0,2,5.4,6.9,1.9,6.2,1,2.9,0.0,2.0,0.0,5.1,4.1,0.0,38400.0,5.0,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,37.8
STU_01518,0,ECE,5,2,3.9461,3.8257831339302872,13,0,3,0,0,0,0,2,7.0,7.1,5.8,1.4,2,3.0,1.0,4.0,1.0,6.0,5.1,1.0,55500.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,49.0
STU_01519,0,CSE,2,2,5.4809,3.4957343009031594,12,1,4,0,0,0,0,2,5.4,6.9,1.9,6.2,1,3.0,1.0,3.0,1.0,5.9,5.0,1.0,50500.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,37.8
STU_01520,1,CSE,1,2,5.1504,11.417060510886255,7,0,1,0,0,0,0,3,5.8,9.3,5.7,2.5,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,49500.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,40.6
STU_01521,1,IT,4,1,0.3875,8.630162396952848,25,0,1,0,0,0,1,1,5.7,8.6,3.0,6.4,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,49600.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,39.9
STU_01522,0,CSE,3,1,2.5214,5.812859386130622,20,1,1,0,0,0,0,1,6.1,5.7,1.1,9.3,3,3.0,1.0,3.0,1.0,5.9,5.1,1.0,53200.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,42.7
STU_01523,1,ECE,5,3,7.2566,17.577622918257042,6,0,4,0,0,0,0,3,7.4,6.9,2.7,3.9,2,3.0,1.0,3.0,1.0,6.0,5.0,1.0,47200.0,5.9,7.0,1,Computer Science,Human-Computer Interaction,UX Designer,User Experience Researcher,1.0,2.3,2.7,Male,1,1,51.8
STU_01524,0,Mechanical,4,2,6.0863,1.7926354660923582,5,0,1,1,0,1,0,1,5.2,8.4,0.1,7.9,1,3.0,1.0,3.0,1.0,6.0,5.1,1.0,47700.0,5.9,8.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,36.4
STU_01525,1,ECE,5,2,4.4749,16.524347515504402,20,1,2,1,0,0,0,1,5.9,6.3,1.4,7.0,1,2.9,1.0,3.0,1.0,6.0,5.0,1.0,43300.0,6.0,7.9,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,41.3
STU_01526,1,IT,4,2,6.1526,19.441069492469765,16,0,4,1,0,0,0,1,5.3,10.0,2.0,6.3,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,50700.0,6.1,8.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,37.1
STU_01527,0,CSE,4,1,3.239,16.772435923961137,24,0,2,1,0,0,0,2,5.2,6.8,1.9,8.6,1,3.0,1.0,3.0,1.0,6.0,4.9,1.0,40700.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,36.4
STU_01528,0,ECE,4,1,0.8696,15.272305979233137,28,1,3,0,0,0,0,2,5.8,7.0,0.3,9.5,1,2.9,1.0,4.0,1.0,6.0,5.0,1.0,48600.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,40.6
STU_01529,0,ECE,7,2,5.0696,5.783565077128863,10,0,2,0,0,0,0,1,5.6,7.1,2.3,5.5,1,3.0,1.0,4.0,1.0,5.9,5.0,1.0,53700.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,39.2
STU_01530,0,CSE,3,5,9.0648,19.46289422853817,6,1,3,1,1,0,0,2,8.6,7.8,1.0,2.7,3,3.6,3.0,7.0,3.0,8.9,8.0,3.0,96500.0,9.0,6.0,2,Computer Science,Database Management,Database Administrator,SQL Query Optimization,1.7,2.6,1.0,Female,1,0,60.2
STU_01531,1,CSE,4,1,1.7259,18.19110856874405,25,0,1,0,0,1,0,2,6.8,8.9,4.0,1.3,2,2.9,0.0,2.0,0.0,6.1,5.0,0.0,34600.0,5.1,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,47.6
STU_01532,1,ECE,2,4,8.1898,17.18869165667102,4,0,2,0,1,0,0,2,6.3,6.6,1.0,8.1,2,3.4,2.0,5.0,2.0,8.0,7.1,2.0,82800.0,7.0,6.0,2,Computer Science,Biomedical Computing,Healthcare IT Specialist,Healthcare Data Analyst,1.4,1.9,3.0,Male,1,1,44.1
STU_01533,0,IT,2,2,3.9504,2.075494172694814,17,0,3,0,0,0,0,3,5.4,6.9,1.9,6.2,1,2.8,0.0,2.0,0.0,5.0,3.9,0.0,33600.0,5.0,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,37.8
STU_01534,1,IT,6,1,3.6749,7.371249380554277,17,0,1,1,0,0,0,3,6.3,7.6,1.9,5.2,2,2.9,0.0,2.0,0.0,6.0,5.0,0.0,35100.0,4.9,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,44.1
STU_01535,1,CSE,3,3,6.6977,8.968156820318658,4,0,2,1,0,1,0,1,5.1,6.4,5.2,4.9,1,3.0,1.0,4.0,1.0,6.0,5.0,1.0,52400.0,6.0,8.0,1,Computer Science,Data Science,Data Scientist,Machine Learning,2.0,2.7,1.1,Male,1,1,35.7
STU_01536,0,IT,1,2,4.0997,8.483701114919524,14,0,0,0,1,0,0,2,6.2,6.1,0.4,9.8,2,2.9,0.0,2.0,0.0,5.0,4.0,0.0,38800.0,5.1,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,43.4
STU_01537,1,CSE,7,4,8.6476,17.693499699066997,2,1,3,0,1,0,1,2,7.9,7.5,0.4,4.4,2,3.5,3.0,7.0,3.0,8.0,7.0,3.0,71200.0,8.1,7.0,2,Computer Science,Mobile App Development,Mobile App Developer,Android App,1.8,1.0,2.9,Male,1,1,55.3
STU_01538,0,IT,5,2,4.7225,16.78816075218544,15,0,1,0,0,0,0,2,5.3,10.0,2.0,6.3,1,3.0,1.0,3.0,1.0,5.9,5.0,1.0,52700.0,5.9,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,37.1
STU_01539,0,Mechanical,6,1,3.7492,18.982249137764946,19,0,3,0,0,0,0,1,5.5,6.7,5.2,4.8,1,3.0,1.0,3.0,1.0,6.0,4.9,1.0,49100.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,38.5
STU_01540,1,IT,7,2,3.8847,4.121475598743505,14,0,1,1,0,0,0,0,5.7,8.6,3.0,6.4,1,2.9,0.0,2.0,0.0,6.0,5.0,0.0,33700.0,5.0,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,39.9
STU_01541,1,Civil,8,3,6.988,15.265703804063184,7,0,1,0,0,0,0,0,5.9,6.5,5.6,3.7,1,3.0,1.0,4.0,1.0,6.0,5.0,1.0,53100.0,6.0,8.0,1,Computer Science,Machine Learning,Machine Learning Engineer,Natural Language Processing,3.0,2.3,1.0,Male,1,1,41.3
STU_01542,0,CSE,1,1,3.7372,11.564595723390276,19,0,3,0,0,0,0,2,5.0,9.3,4.1,5.5,1,3.0,1.0,4.0,1.0,6.0,5.0,1.0,52400.0,5.9,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,35.0
STU_01543,1,CSE,1,1,2.0542,3.946279411521199,17,0,1,0,0,0,1,2,5.6,7.1,2.3,5.5,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,49400.0,6.0,8.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,39.2
STU_01544,1,ECE,1,1,2.507,14.158956534023782,21,1,2,0,1,0,0,0,5.5,8.9,1.0,5.1,1,3.0,1.0,3.0,1.0,6.1,5.0,1.0,51000.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,38.5
STU_01545,0,CSE,2,2,3.9784,12.888463392596332,17,0,2,0,1,0,0,2,5.5,9.1,4.4,1.4,1,2.9,1.0,3.0,1.0,6.0,5.1,1.0,44400.0,6.0,7.9,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,38.5
STU_01546,0,CSE,2,4,8.569,7.944550591324651,6,1,4,0,0,0,0,1,7.5,5.3,2.0,8.9,3,3.5,3.0,7.0,3.0,8.0,7.0,3.0,73000.0,8.0,7.0,2,Computer Science,Machine Learning,Machine Learning Engineer,Natural Language Processing,3.0,1.9,1.0,Female,1,1,52.5
STU_01547,0,Mechanical,3,3,7.2565,6.78406862543836,8,1,3,0,0,1,0,1,5.3,7.8,1.7,8.5,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,53000.0,6.0,8.0,1,Computer Science,Mobile App Development,Mobile App Developer,iOS App,2.0,1.1,2.8,Female,1,1,37.1
STU_01548,1,ECE,3,3,7.3987,3.165725121181961,1,1,3,0,1,0,0,1,5.4,9.0,4.2,3.4,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,51000.0,6.0,8.0,1,Computer Science,Blockchain Technology,Blockchain Engineer,Smart Contracts Developer,1.1,2.0,3.0,Male,1,1,37.8
STU_01549,1,IT,7,4,7.6522,6.859330394001564,4,0,2,0,1,1,0,2,8.7,5.6,1.5,7.1,3,3.2,2.0,5.0,2.0,7.0,6.0,2.0,66000.0,7.0,7.1,2,Computer Science,Database Management,Database Administrator,SQL Database Administration,1.2,3.0,1.9,Male,1,0,60.9
STU_01550,0,ECE,6,2,4.0132,7.7410002386977395,15,0,0,1,0,0,0,4,5.3,10.0,2.0,6.3,1,3.0,1.0,3.0,1.0,6.1,4.9,1.0,50700.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,37.1
STU_01551,1,Mechanical,3,3,7.1642,14.71907121030356,13,1,4,1,0,0,0,2,7.0,9.6,4.2,0.2,2,3.0,1.0,4.0,1.0,6.0,5.0,1.0,52700.0,5.9,8.0,1,Computer Science,Data Science,Data Scientist,Machine Learning,1.9,3.0,1.3,Male,1,1,49.0
STU_01552,0,CSE,6,2,5.8208,1.5739715341501892,6,0,0,0,0,1,0,1,6.0,6.8,6.0,2.7,2,2.9,0.0,2.0,0.0,6.1,5.0,0.0,34200.0,5.0,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,42.0
STU_01553,1,IT,8,1,0.8945,8.457368181181742,25,0,2,1,0,0,0,2,6.1,9.9,2.6,1.4,2,2.8,0.0,2.0,0.0,4.9,4.0,0.0,30500.0,4.9,7.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,42.7
STU_01554,0,Civil,8,1,2.9135,18.673578122658704,22,0,1,0,1,0,0,1,5.3,9.6,0.6,6.5,1,2.9,0.0,2.0,0.0,4.9,4.0,0.0,38700.0,5.0,7.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,37.1
STU_01555,0,CSE,7,1,3.6639,1.232159705849385,17,0,3,0,0,0,0,1,5.5,8.9,1.0,5.1,1,3.0,1.0,4.0,1.0,6.0,5.0,1.0,50600.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,38.5
STU_01556,1,CSE,6,3,6.2832,1.591762947440849,5,0,3,0,0,0,0,1,7.0,6.4,1.6,7.4,2,3.0,1.0,4.0,1.0,6.0,5.1,1.0,51600.0,6.0,8.0,1,Computer Science,Blockchain Technology,Blockchain Engineer,Smart Contracts Developer,1.0,1.7,3.0,Male,1,1,49.0
STU_01557,1,ECE,8,1,1.491,10.34241776226661,26,1,0,0,0,0,0,3,6.7,5.6,2.5,9.1,3,3.0,1.0,3.0,1.0,6.1,4.9,1.0,48300.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,46.9
STU_01558,0,IT,1,2,6.1628,2.8766894198062176,6,0,2,0,0,0,0,2,6.0,6.8,0.3,9.4,2,3.0,1.0,4.0,1.0,6.0,5.0,1.0,51300.0,6.1,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,42.0
STU_01559,0,Mechanical,3,2,4.5279,3.761171329581512,13,0,2,0,0,0,0,0,6.3,8.8,3.6,2.6,2,3.0,1.0,3.0,1.0,6.0,5.0,1.0,52600.0,5.8,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,44.1
STU_01560,1,CSE,7,3,6.7058,5.069875065143807,2,0,0,1,0,1,0,2,7.0,7.4,6.0,0.9,2,2.9,1.0,4.0,1.0,6.0,5.0,1.0,48500.0,6.0,8.0,1,Computer Science,Machine Learning,Machine Learning Engineer,Natural Language Processing,2.9,2.2,1.3,Male,1,1,49.0
STU_01561,1,ECE,7,2,4.7691,18.17835488242908,21,1,2,0,1,0,0,3,6.1,9.9,2.6,1.4,2,2.9,1.0,4.0,1.0,5.9,5.0,1.0,48000.0,5.9,8.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,42.7
STU_01562,1,CSE,4,2,5.7548,18.55801259724054,11,0,2,0,1,0,1,2,6.0,6.8,6.0,2.7,2,3.0,1.0,3.0,1.0,5.9,5.0,1.0,50200.0,6.0,8.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,42.0
STU_01563,1,CSE,4,1,2.9498,17.347092782307158,25,1,0,1,1,0,0,2,5.3,7.6,4.5,4.2,1,2.9,1.0,3.0,1.0,6.0,5.0,1.0,42200.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,37.1
STU_01564,0,CSE,5,1,3.264,17.08691965565431,25,1,2,0,0,0,0,3,6.2,6.1,0.4,9.8,2,3.0,1.0,3.0,1.0,6.0,5.1,1.0,39700.0,5.9,8.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,43.4
STU_01565,1,CSE,6,5,8.9423,19.27635322376361,3,1,4,0,0,0,0,2,8.8,8.1,3.5,1.6,3,3.6,3.0,7.0,3.0,9.0,8.0,3.0,93400.0,9.1,6.0,2,Computer Science,Computer Graphics,Graphics Programmer,3D Modeling,1.0,1.9,2.9,Male,1,0,61.6
STU_01566,1,ECE,4,3,6.5391,3.410607787875506,5,0,0,0,0,0,0,0,8.0,5.6,5.9,3.8,3,3.0,1.0,3.0,1.0,5.9,5.0,1.0,45400.0,6.0,7.0,1,Computer Science,Web Development,Web Developer,E-commerce Website,1.0,2.6,3.0,Male,1,1,56.0
STU_01567,0,IT,5,2,6.2486,5.253866197600104,7,0,2,0,0,0,0,4,5.3,10.0,2.0,6.3,1,2.8,0.0,2.0,0.0,5.0,4.0,0.0,31600.0,5.0,7.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,37.1
STU_01568,0,CSE,7,3,6.2737,16.53455296792564,12,0,3,0,0,0,0,2,6.3,5.7,3.7,6.3,3,2.9,0.0,2.0,0.0,4.9,4.0,0.0,37200.0,5.1,7.0,1,Computer Science,Database Management,Database Administrator,SQL Query Optimization,2.3,1.0,3.0,Female,1,1,44.1
STU_01569,1,IT,2,3,6.6764,10.672338626184215,7,0,3,1,0,0,0,2,5.2,6.2,3.3,5.8,1,3.0,1.0,3.0,1.0,6.1,5.1,1.0,49400.0,5.9,8.0,1,Computer Science,Web Development,Web Developer,E-commerce Website,1.4,3.0,2.8,Male,1,1,36.4
STU_01570,0,Mechanical,4,1,2.3317,9.213699469642677,25,1,1,1,0,0,0,1,5.0,9.3,4.1,5.5,1,2.9,0.0,2.0,0.0,6.0,5.0,0.0,32100.0,4.9,6.9,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,35.0
STU_01571,1,CSE,2,5,8.9722,9.64712417165506,1,1,2,1,0,0,1,2,8.7,7.6,1.9,3.6,3,3.6,3.0,7.0,3.0,8.9,8.0,3.0,97700.0,7.9,6.1,2,Computer Science,Cloud Computing,Cloud Solutions Architect,AWS Deployment,1.0,3.0,2.1,Male,1,0,60.9
STU_01572,1,IT,6,2,6.1391,2.3289104816942285,6,0,2,0,0,0,0,1,5.3,7.7,3.8,5.1,1,2.9,1.0,4.0,1.0,6.0,5.0,1.0,47000.0,6.1,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,37.1
STU_01573,0,ECE,4,2,4.7999,16.8492821367115,18,1,1,0,1,1,0,1,5.3,9.6,0.6,6.5,1,3.0,1.0,3.0,1.0,6.0,5.0,1.0,54100.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,37.1
STU_01574,1,CSE,5,2,3.9784,12.888463392596332,17,0,2,0,1,0,0,2,5.0,9.3,4.1,5.5,1,3.0,1.0,3.0,1.0,6.1,4.9,1.0,43100.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,35.0
STU_01575,1,Mechanical,7,1,2.2893,1.2863844638716704,21,0,3,0,0,0,0,2,6.3,7.6,1.9,5.2,2,3.0,1.0,3.0,1.0,6.0,5.0,1.0,50100.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,44.1
STU_01576,0,IT,7,4,7.7807,19.94845878107108,7,0,3,0,0,0,0,3,8.0,5.5,2.4,4.9,3,3.4,2.0,5.0,2.0,7.9,7.0,2.0,81900.0,7.0,6.0,2,Computer Science,Cloud Computing,Cloud Solutions Architect,Cloud Infrastructure Management,3.0,1.0,1.0,Female,1,1,56.0
STU_01577,1,Mechanical,6,3,7.4886,1.0012905418658868,0,0,2,0,0,0,0,1,6.2,9.9,3.7,3.5,2,3.0,1.0,3.0,1.0,5.9,4.9,1.0,55600.0,6.0,8.0,1,Computer Science,Cloud Computing,Cloud Solutions Architect,AWS Deployment,1.1,2.9,2.3,Male,1,1,43.4
STU_01578,1,Civil,4,2,5.8278,2.7186549473464128,5,0,2,0,0,1,0,1,6.0,6.8,6.0,2.7,2,3.0,1.0,3.0,1.0,6.0,5.0,1.0,50500.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,42.0
STU_01579,0,ECE,7,1,3.4051,15.958863785066,16,0,0,1,0,0,1,3,6.7,6.0,0.4,7.5,2,3.0,1.0,3.0,1.0,6.0,4.9,1.0,46300.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,46.9
STU_01580,0,CSE,3,5,8.8316,14.204196966325298,2,1,3,0,1,0,0,2,8.8,6.6,0.9,5.2,3,3.6,3.0,7.0,3.0,8.9,8.0,3.0,96800.0,8.0,6.0,2,Computer Science,Data Mining,Data Analyst,Market Analysis,3.0,1.9,1.0,Female,1,0,61.6
STU_01581,1,Civil,2,2,4.8032,15.130771669906132,16,0,2,0,1,0,0,2,6.7,5.6,2.5,9.1,3,3.0,1.0,3.0,1.0,6.1,5.1,1.0,42100.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,46.9
STU_01582,1,IT,7,4,8.003,17.806051142270405,6,0,2,1,0,0,0,1,6.1,8.0,2.3,3.9,2,3.5,3.0,7.0,3.0,8.0,6.9,3.0,89100.0,8.0,7.0,2,Computer Science,Mobile App Development,Mobile App Developer,Android App Development,2.2,1.5,3.0,Male,1,1,42.7
STU_01583,1,CSE,6,1,0.2039,2.7730505822660745,28,0,2,1,0,0,0,3,5.2,8.4,0.1,7.9,1,3.0,1.0,3.0,1.0,6.0,4.9,1.0,47200.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,36.4
STU_01584,0,Mechanical,2,1,0.3404,3.456401029129046,25,0,0,0,0,0,0,3,5.3,10.0,2.0,6.3,1,3.0,1.0,3.0,1.0,6.1,5.0,1.0,47300.0,5.9,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Female,0,1,37.1
STU_01585,1,ECE,4,1,2.9854,9.383549921855431,25,0,2,0,1,0,0,2,5.5,6.7,5.2,4.8,1,2.9,1.0,3.0,1.0,6.0,5.1,1.0,44700.0,5.9,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,38.5
STU_01586,1,ECE,5,1,2.2398,0.7539478084534124,20,0,1,1,1,0,0,0,5.5,9.1,4.4,1.4,1,3.0,1.0,4.0,1.0,6.0,4.9,1.0,52500.0,6.0,8.1,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,38.5
STU_01587,1,IT,3,1,2.2659,1.0337135982226364,20,0,3,0,1,0,0,3,6.1,9.7,2.8,2.5,2,3.0,1.0,3.0,1.0,6.0,5.0,1.0,49400.0,6.0,8.0,1,Unknown,Unknown,Unknown,Unknown,1.8,2.1,2.7,Male,0,1,42.7
STU_01588,0,CSE,5,3,6.8976,13.005939481470152,3,0,2,1,0,0,0,2,7.7,7.1,5.1,3.7,2,2.9,0.0,2.0,0.0,6.0,4.0,0.0,35400.0,5.0,7.0,1,Computer Science,Database Management,Database Administrator,SQL Query Optimization,2.0,1.1,3.0,Female,1,1,53.9
